cd_municipio_ibge_dv_origem,cd_municipio_ibge_dv_alta_complex,cd_municipio_ibge_dv_baixa_med_complex,exerce_influencia_regic,influenciado_regic,presta_alta,presta_baixa,procura_servicos_alta,procura_servicos_baixa,grau_infl_exerce,grau_infl_recebe
2922102,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2903805,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2922508,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2901304,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920809,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2908507,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2933455,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2917508,2927408,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2919306,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920106,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2919157,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2916500,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2918209,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2913705,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2929255,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2921401,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2907509,2927408,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2921807,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920403,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2905404,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2921609,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2930709,2927408,2927408,NULL,1,NULL,NULL,1,1,NULL,3
2915353,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2925600,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2917607,2927408,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2906808,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2908200,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2918704,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2929503,2927408,2927408,NULL,1,NULL,NULL,1,1,NULL,3
2929008,2927408,2927408,NULL,1,NULL,NULL,1,1,NULL,3
2928802,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2914307,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2911600,2927408,2927408,NULL,1,NULL,NULL,1,1,NULL,3
2911204,2927408,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2919207,2927408,2927408,NULL,1,NULL,NULL,1,1,NULL,3
2903235,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2911303,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2927200,2927408,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2926202,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2924678,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2932101,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920601,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2930808,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2913457,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2910008,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2908101,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2925931,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2931905,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2922904,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2925907,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2905107,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2911402,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2925303,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2922300,2927408,2927408,NULL,1,NULL,NULL,1,1,NULL,3
2921708,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2922409,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2923035,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2930600,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2918100,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2927903,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2930303,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2924900,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920502,2927408,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2931301,2927408,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2929909,2929909,NULL,NULL,NULL,1,1,1,1,NULL,NULL
2921906,2929909,2929909,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2902302,2932903,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2932903,2932903,NULL,NULL,NULL,1,1,1,1,NULL,NULL
2931806,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2904803,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920007,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2904209,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2919801,2933307,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2903953,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2909000,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920304,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2910404,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2917334,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2926905,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2904605,2933307,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2916401,2933307,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2907558,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2919702,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3122355,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2917201,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2926657,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2912004,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2901205,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2926806,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2930006,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2910107,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2925006,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2902906,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2916807,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2924702,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2912509,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2903508,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2922706,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2906899,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2908804,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2926707,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2911659,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2917409,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2920205,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2912202,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2915809,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2905156,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2906709,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2910776,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2904100,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2919504,2933307,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2903904,2933307,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2913408,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2933307,2933307,2933307,NULL,NULL,1,1,1,1,NULL,NULL
3102704,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2918605,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2918753,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2905206,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2931004,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2905008,2933307,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
2908705,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2921450,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2902807,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2902005,2933307,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2925105,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2925709,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
2919959,2933307,2933307,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3131109,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3145604,3106200,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
3153301,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3130101,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3140001,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3123106,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3161007,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3104809,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3123205,3106200,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
3108107,3106200,3106200,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3161908,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3140506,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3102506,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3132305,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3121001,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3141405,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3119104,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3156700,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3144805,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3150604,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3153905,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3166006,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3156007,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3129806,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3106200,3106200,3106200,1,1,1,1,1,1,3,3
3162922,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3154804,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3169703,3106200,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
3161205,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3164506,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3113800,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3105400,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3107109,3106200,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
3125903,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3163607,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3130507,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3102407,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3156809,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3171303,3106200,NULL,1,1,NULL,1,1,1,NULL,3
3155207,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3113206,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3140605,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3136603,3106200,3106200,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3171808,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3137601,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3120201,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3159001,3106200,3106200,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3109006,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3101805,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3169406,3106200,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
3126406,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3134707,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3153202,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3146404,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3131901,3106200,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
3165537,3106200,3106200,NULL,1,NULL,NULL,1,1,NULL,3
3113909,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3168309,3106200,3106200,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3100807,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3140704,3106200,3106200,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3114006,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3143500,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3127602,3106200,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
3155702,3106200,3106200,NULL,NULL,NULL,NULL,1,1,NULL,NULL
